id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
ridb-243872,Carson Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Carson Ranger District extends along the eastern front of the Sierra Nevada Mountains, straddling the Nevada and California border with a land base of approximately 368,600 square miles. The District is about 15 miles wide and near 100 miles long and stretches from the Dog Valley area northwest of Reno, Nevada heading south along the Carson Range, passing between Lake Tahoe and Carson City, then continuing further south to Alpine County in California and ending just north of the Sonora Pass and Highway 108 area.If you have any questions or comments please contact the Carson Ranger District @ 775-882-2766",,
ridb-243880,Ely Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Ely Ranger District makes up approximately 1.1 million acres of the Humboldt-Toiyabe National Forest and extends over three Nevada counties: Nye, White Pine and Lincoln. Ely, Nevada, located in the heart of the District, is the nearest town and houses the District office.The District lies approximately 240 miles north of Las Vegas, Nevada, via I-15, State Highways 93, 318 and 6; and 190 miles south of Elko, Nevada, via I-80 and State Highway 93.If you have questions for comments please contact the Ely Ranger District @ 775-289-3031",,
ridb-234005,FLETCHER VIEW,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Fletcher View Campground is set in the beautiful Spring Mountains National Recreation Area, just 24 miles from Las Vegas. Visitors enjoy hiking, horseback riding and scenic driving in this forested desert oasis.Recreation
There is paved nature trail.Facilities
This recently updated campground is open year-round and contains several single and double-family sites, all of which have electric hookups, tables, campfire rings and grills. Drinking water is provided. Roads and parking spurs are paved. Due to this campground being located in a flood plain, during the monsoon season (mid-July to mid-Sept.) reservations may be cancelled and the campground temporarily closed. During this time, overnight stays are available only as weather permits. Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range. It's the perfect place to escape the heat of the city.

The campground is set in an open forest of ponderosa pine, mountain mahogany and Gambel oak, paralleling a seasonal stream and the highway. Most sites have views of the surrounding towering canyon walls.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area; two trails allow mountain biking. Rock climbing, picnicking and scenic driving are popular activities.",,
ridb-232165,FOXTAIL GRP PICNIC AREA,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Foxtail Group Picnic Area is located in the Spring Mountains National Recreation Area, just 47 miles from downtown Las Vegas. Visitors enjoy hiking, mountain biking, scenic driving, and winter snowplay in this forested desert oasis.Recreation
Hiking and mountain biking are popular activities on the 1.3-mile Sawmill Trail and the 6.2-mile Bristlecone Trail. Both begin just a short drive from Foxtail.  When there is at least 12 inches of snow on the ground, Foxtail becomes a winter playground for sledding and tubing.Facilities
This picnic area is a day-use site only. During the summer, seven group sites are available, each with picnic and serving tables, grills and campfire circles. The two largest have pavilions and fireplaces. Flush toilets and drinking water are provided.  
During the winter, fees are per vehicle for snowplay. There is a selfpay station. Firerings will be usable. Restrooms will be provided.
Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range, making it the perfect place to escape the heat of the city.

The picnic area is set among a forest of towering ponderosa pine which provides limited shade. The area affords views of the surrounding Spring Mountains.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area; two trails allow mountain biking. Rock climbing, picnicking and scenic driving are popular activities.",,
layover-8276584,Fly Again Ranch,"Las Vegas, NV",NV,702-496-0987,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-3107955,Franktown Meadows Equestrian Facility,"Washoe Valley, NV",NV,775-722-4261,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-232276,HILLTOP,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Hilltop Campground is set in the beautiful Spring Mountains National Recreation Area, just 40 miles from downtown Las Vegas. Visitors enjoy hiking, horseback riding and scenic driving in this forested desert oasis.
Please note: trailers longer than 25 ft are not recommended in Hilltop Campground. The campground road is narrow with tight turns.
Recreation
The North Loop-Mt. Charleston National Recreation Trail begins only 1/4-mile away. Robber's Roost and the CCC Trailhead are located nearby as well. The Spring Mountains Visitor Center is a short drive from the campground, offering guided hikes and educational programs.
Facilities
Please note: trailers longer than 25 ft are not recommended in Hilltop Campground. The campground road is narrow with tight turns.
The campground offers single and double campsites, all with picnic tables, campfire rings and grills.  Some sites have stairs from the parking spur to the campsite. Vault toilets and trash collection are provided. Roads and parking spurs are paved.
Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range, making it an ideal place to escape the heat of the city.

The campground is situated so campers are awarded sweeping views of the Mojave Desert below and Spring Mountains above. Stands of juniper, mountain mahogany and ponderosa pine forest the site and provide limited shade.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area; two trails allow mountain biking. Rock climbing, picnicking and scenic driving are popular activities.",,
layover-3245603,Hearts & Stars Ranch,"Las Vegas, NV",NV,310-704-7101,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-272246,INDIAN CREEK CAMPGROUND (CA),"Carson City, NV",NV,(775) 885-6000,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,True,False,"Overview
Due to the extensive damage sustained in the 2021 Tamarack Fire, Indian Creek Campground is CLOSED at this time and will remain closed until the area can be made safe for public access and facilities can be rebuilt. Updated Press Release . 
Indian Creek Campground is nestled in the eastern foothills of the Sierra Nevada between the California towns of Woodfords and Markleeville.  Elevation in the area ranges from 5,600 feet at the reservoir to 6,400 feet in the surrounding foothills. Pine trees and sagebrush dot the landscape. Summers are generally warm and dry with daytime temperatures occasionally reaching 90 degrees Fahrenheit, while evenings are cool and comfortable. Sunny and dry days prevail, interspersed with periods of spectacular thunderstorms in the mid-summer months.
Recreation
Many recreational opportunities are available at Indian Creek Campground and the surrounding area including fishing, camping, picnicking, hiking, sailing, mountain biking, nature study, rock collecting, sightseeing, wildlife viewing, bicycling, white-water rafting and photography.  Fishing is by far the most popular activity.  Trout are stocked in the reservoir and the river; the nearby East Fork of the Carson River is managed as a trophy fishery.
Facilities
A campground with 30 sites is situated next to Indian Creek Reservoir. The campground has an RV/tent loop, a tent walk-to loop and group camp area. The RV/tent loop has 19 sites that are suitable for recreational vehicles up to 34 feet in length or tents.  The walk-to tent loop has 10 sites with parking nearby. A group campsite (tents only) is available for groups of up to 40 campers.  The main restrooms located in the RV/tent loop have flush toilets and hot showers. Drinking water is provided.A day use area has four picnic sites, a boat ramp, large parking lot and restrooms with flush toilets.
Natural Features
Indian Creek Campground is spread over 160 acres in a forest of burnt ponderosa, Jeffrey and pinyon pines. Th",,
ridb-243879,Jarbidge Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Jarbidge Ranger District of the Humboldt-Toiyabe National Forest offers approximately 243,907 acres of relatively undiscovered recreation opportunities. Elevations range from 6,000 feet to the Matterhorn Peak at 10,839 feet and the area provides a wide range of temperature, vegetation, and opportunities for the outdoor enthusiast. Visitors can enjoy quiet campgrounds, hunting, stream fishing, or one of the least-used wilderness areas in the nation. For residents of Elko County or southern Idaho, this northern Nevada mountain range is within a two-hour drive.If you have questions or comments please contact the Jarbridge Ranger District @ 775-752-3357",,
ridb-232166,KYLE CANYON PICNIC AREA DAY USE,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Kyle Canyon Picnic Area is set in the beautiful Spring Mountains National Recreation Area, just 23 miles from Las Vegas. Visitors enjoy hiking, horseback riding and scenic driving in this forested desert oasis.Recreation
The 1.6-mile Fletcher Canyon Trail begins nearby. The 1.5 mile long Acastus Trail also passes through the site.
Facilities
This year-round picnic area contains several single and double sites, four of which are accessible. Sites are equipped with a picnic table, campfire ring and grill. Flush toilets and drinking water are provided. Roads and parking spurs are paved.Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range, making it an ideal place to escape the heat of the city.

The picnic area is set in an open forest of ponderosa pine, mountain mahogany and Gambel oak, which provides partial shade. Manzanita and wild roses dot the landscape. A seasonal stream and the highway parallels the area. Most sites have views of the surrounding towering canyon walls.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area; two trails allow mountain biking. Rock climbing, picnicking and scenic driving are popular activities.",,
ridb-232167,MAHOGANY GROVE,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Mahogany Grove Campground is set in the beautiful Spring Mountains National Recreation Area, just 40 miles from downtown Las Vegas. Visitors enjoy hiking, horseback riding and scenic driving in this forested desert oasis.Recreation
The North Loop-Mt. Charleston National Recreation Trail begins less than a mile away. Robber's Roost Trailhead is nearby as well. The Spring Mountains Visitor Center is a short drive from the campground, offering guided hikes and educational programs.Facilities
The campground was reconstructed and now contains six group sites, picnic and serving tables, grills, campfire circles, and tent pads. The sites are tent only, with lot-style parking. This means there are short distances to carry equipment to the campsites. Vault toilets are provided. Roads and parking areas are paved.Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range, making it an ideal place to escape the heat of the city.

The campground is situated so campers are awarded sweeping views of the Spring Mountains. Stands of juniper and mountain mahogany forest the site, providing privacy from the highway but only limited shade.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area; two trails allow mountain biking. Rock climbing, picnicking and scenic driving are popular activities.",,
ridb-232168,MCWILLIAMS,NV,NV,702-872-5486,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
McWilliams Campground is located in the Spring Mountains National Recreation Area, just 50 miles from downtown Las Vegas. Visitors enjoy hiking, mountain biking and scenic driving in this forested desert oasis.Recreation
Hiking and mountain biking are popular activities on the 6.2-mile Bristlecone Trail. Upper and lower trailheads are located just above and below the campground. The 1.3-mile Sawmill Trail begins about four miles below the campground just off State Route 156.
Facilities
This campground contains several single and double-family sites with picnic tables, grills and campfire rings. Flush toilets, drinking water, and trash collection are provided. Roads and parking spurs are paved.
Natural Features
The Spring Mountains National Recreation Area is a beautiful island in the desert, brimming with breathtaking scenery and diverse flora and fauna. The Bristlecone pine, the world's oldest organism, and the rare Mount Charleston blue butterfly are both found within the Spring Mountains.

More than 100 springs create the namesake for the mountain range, making it an ideal place to escape the heat of the city.

The campground is situated in a scenic Ponderosa and white pine forest, which offers partial shade. The area affords breathtaking views of the surrounding Spring Mountains.
Nearby Attractions
More than 60 miles of hiking and horseback riding trails crisscross the area. Rock climbing, picnicking and scenic driving are popular activities.

The Spring Mountains Visitor Center in Kyle Canyon offers guided hikes and educational and evening programs. Interpretive displays provide information on local plants, animals and history.",,
ridb-243877,Mountain City Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Mountain City Ranger District comprises approximately 450,000 acres of the Humboldt-Toiyabe National Forest. The district lies approximately 84 miles North of Elko, Nevada on State Highway 225 or 12 miles South of Owyhee, Nevada on State Highway 225.If you have any questions or comments please contact the Mountain City Ranger District @ 775-738-5171",,
layover-9060490,N2 Mule Ranch,"Reno, NV",NV,775-970-5425,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-250877,Red Rock Canyon Campground,"Las Vegas , NV",NV,702-515-5387,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Red Rock Canyon's standard, RV, and group campsites are located in the stunning Red Rock Canyon National Conservation Area, an approximate 20 mile drive from ""The Las Vegas Strip."" Visitors enjoy hiking, rock climbing, bike riding and scenic driving in this unique Mojave Desert environment.
Note: If visitors would like to visit the scenic drive, they must have a separate timed entry reservation for each day they plan to enter the scenic drive.  Reservations are required October 1 to May 31, 8am -5pm. 
Recreation
The Red Rock Scenic Drive & Visitor Center is located 3 miles from the campground.  If visitors would like to visit the scenic drive, they must have a separate timed entry reservation for each day they plan to enter the scenic drive.  Reservations are required October 1 to May 31, 8am -5pm.   Red Spring/Calico Basin is located 2 miles from the campground and is a no fee area and does not require a reservation.
Activities available are miles of hiking trails, rock climbing, horseback riding, mountain biking, and road biking.  Guided hikes and educational programs available on certain days at the Visitor’s Center.
Facilities
Our campground facilities are as follows:

53 individual standard sites with a max of 10 people and 2 vehicles are allowed per site. All standard sites contain picnic tables, grills, and firepits.  Grills and firepits available only as fire restrictions allow. Some individual standard sites have shaded picnic table areas.  Common vault toilets, trashcans, and drinking water are provided.
3 fully accessible campsites. At these sites, in addition to the parking spot having a concrete surface, as they do at most of the other sites at the facility, there are concrete pathways leading to the restrooms, which are all accessible.  
10 walk-to sites with a max of 1 tent and 1 vehicle per site. All walk-to sites contain picnic tables and grills. Grills available only as fire restrictions allow.  Common vault toilets, trashcans, and drinkin",,
ridb-243878,Ruby Mountains Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Ruby Mountains Ranger District is made up of the East Humboldt and Ruby Mountain Ranges. These mountains contain spectacular scenery and a variety of recreational activities. The district covers about approximately 450,000 acres with elevations ranging from 6,000 feet to 11,387 feet at Ruby Dome.If you have any questions or comments please contact the Ruby Moutain Ranger District @ 775-752-3357",,
layover-1046567,Rustic Hart Ranch,"Fernley, NV",NV,530-524-1779,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-243884,Santa Rosa Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"The Santa Rosa Ranger District makes up approximately 280,000 acres of the Humboldt-Toiyabe National Forest, 40 miles north of Winnemucca, Nevada. It can be reached by traveling north on State Highway 95 to State Route 290 (Paradise Valley) and Forest Road 792. This forest road is very scenic with Paradise Valley on one side and State Highway 95 on the other.If you have any questions or comments please contact the Santa Rosa Ranger District @ 775-623-5025",,
ridb-248581,Slide Creek Campground,NV,NV,,No Hookups,Corrals|Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Slide Creek Campground is located at the trailhead for Slide Creek which accesses the Jarbidge Wilderness(hiking, horse trips, hunting, backpacking), has one single restroom, horse corrals (no horses allowed in the campground), 6 sites, no water, and is free. Not reservable.Located at the springs that feed Slide Creek, and the trailhead for the Slide Creek trail.  Aspen and subalpine fir trees provide shade and shelter at the campsites.Appropriate for small trailers, good for tent camping.",,
ridb-234208,TIMBER CREEK CAMPGROUND,"ELY, NV",NV,775-289-3031,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Timber Creek Campground is located in Duck Creek Basin, high on the Schell Creek Range, in eastern Nevada. It sits at an elevation of 8,500 feet, approximately 25 miles from the small city of Ely. Visitors to the area enjoy hiking, horseback riding, fishing and off-road vehicle riding, among other activities.Recreation
Timber Creek is a perennial stream with rainbow and brook trout fishing. The High Schells Wilderness can be accessed from a trailhead located a half-mile up the road from the campground. 
The 30-mile Success Loop Scenic Drive is located in the Duck Creek Basin with views of the surrounding high desert and mountain terrain. 

Access to the Ranger OHV Trail is located below the campground and offers recreational opportunities for OHVs, horseback, mountain bikes and hiking. 
Facilities
The campground has five group campsites, which serve varying sizes of groups between 25-100 people. Some sites require a short walk from the parking area, on a bridge over Timber Creek, to access the site pad.All sites have picnic and serving tables, a campfire ring and a grill. Vault toilets and drinking water is provided. This is a ""pack it in, pack it out"" site, with no trash collection service.
Natural Features
The campground is situated in a dense forest of Engelmann spruce, aspen and white fir trees, which offers partial shade and beautiful fall color. Timber Creek flows past the campground. High Schells Wilderness sits immediately ajacent to the campground and has multiple peaks greater than 11,000 ft. in elevation. 

Nearby Attractions
Ward Charcoal Ovens State Park is a few miles southeast of Ely, providing an opportunity to see interesting historic stone ovens and hike an interpretive trail. The Northern Nevada Railway in Ely has a museum and offers train rides.
Cave Lake State Park is a few miles south of Duck Creek Basin along the Success Loop Road.",,
layover-2652771,Ti-Rod Ranch Boarding Facility,"Pahrump, NV",NV,702-303-9149,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-243875,Tonopah Ranger District Office,NV,NV,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Located off U.S. Highway 95, approximately halfway between Reno and Las Vegas (a little over 200 miles from each) is the largest ranger district in the lower 48 states: Tonopah Ranger District. The district encompasses approximately 1.12 million acres on the Humboldt-Toiyabe National Forest. Tonopah, population about 2,800, is the nearest town and houses the district ranger office.If you have questions or comments please call the Tonopah Ranger District @ 775-482-6286",,
ridb-234207,WARD MTN. CAMPGROUND (MURRAY SUMMIT),"ELY, NV",NV,775-289-3031,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Ward Mountain Recreation Area and Campground sits in the shadow of its namesake, just 10 miles southwest from the city of Ely, in eastern Nevada. It sits at an elevation of 7,400 feet. Many trails are available for hiking, mountain biking and horseback riding. 

Recreation
Ward Mountain and the surrounding area offers miles of trails for hiking, mountain biking and horseback riding. Many of the trails offer scenic views of the surrounding high desert terrain. 

Facilities
This campground offers single-family campsites and three large group sites that can accommodate up to 100 or more people. Multiple access points for trails are found throughout the campground with the main trailhead located at the eastern most side. All campsites are equipped with picnic tables, campfire rings and grills. Vault toilets, drinking water and trash collection are provided, but there is no electricity. A campground host is on-site during the peak summer season.
Natural Features
Ward Mountain is the highest point in the Egan Range, topping out near 10,800 feet. The campground is well below the summit, but sits high above the desert floor below. A forest of pinyon pine and juniper trees covers the area, offering partial shade and privacy between campsites.
Nearby Attractions
Comins Lake is about 13 miles from the campground offering boating and fishing for trout and bass. Cave Lake State Park is less than 20 miles away, with opportunities for boating and fishing for rainbow and brown trout. Ward Charcoal Ovens State Park is 26 miles away, with interesting historic stone ovens and an interpretive trail. The Northern Nevada Railway in Ely has a museum and offers train rides. Stop by the Chamber of Commerce for more information on local events and sites.",,
layover-1184585,Boyd Family Ranch,"Cattaraugus, NY",NY,716-713-1699,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-233309,CAMP GATEWAY- BROOKLYN NY,"Brooklyn, NY",NY,718-338-3799,Dump Station,Trails,0.0,0.0,0,0,0,False,True,False,False,False,"Overview
There's no other campground in the world where a family can sleep under the stars, tour the Statue of Liberty, watch a Broadway musical and kayak in one of the world's premier bird migration sanctuaries-all in one trip. Camp Gateway provides a tranquil outdoor experience right outside the nation's most lively and iconic metropolis- New York City.

Located in Floyd Bennet Field in Brooklyn, New York, the campground offers an outdoor escape for hiking, biking, birding and historic tours of airports and forts.Ranger-led programs are available all summer.Recreation
History buffs can visit Civil War-era forts, restored historic aircraft or Nike missile sites. Nature lovers can stroll wooded paths, watch for birds and horseshoe crabs or simply relax. Horseback riding, kayaking and archery are also options.Facilities
Public bus transportation takes campers to a subway station for easy access around the New York City metro area. Camp Gateway is open April - October and offers tent and RV camping. Generators are permitted during limited hours at RV sites only.   Dump Station is available.Natural Features
Gateway National Recreation Area exists within one of the most urbanized areas of the country, covering 26,000 acres of New Jersey and three New York City boroughs. Among the urban environment, the park boasts grasslands, woodlands, sand dunes, beaches, ponds, salt marshes and forests. 
  
Camp Gateway is in the woodland habitat of Floyd Bennet Field.
Nearby Attractions
Biking trails weave through Fort Tilden, with a military history that dates back to the War of 1812.
Birders should try the Jamaica Bay Wildlife Refuge with 300 species of migratory birds, with willets and green herons in spring and summer, or osprey and black crowned night herons year-round. 

If the big city beckons, head to Riis Landing for seasonal ferry rides to Manhattan. Call for information.",,
layover-9946221,Corner Haven Farm,"Trumansburg, NY",NY,607-387-9557,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-3217381,HH Riders Trail and Riding Club,"Port Crane, NY",NY,607-244-2763,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-1765572,Heritage Ridge Equestrian Center,"Corfu, NY",NY,716 946-4163,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-213356,"KIWY Farm & Wellness Place, LLC","West Chazy, NY",NY,518-645-0460,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-338812,Leg Up Stables,"Geneseo, NY",NY,,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-3113582,Loon Meadow Farm,"Greenfield Center, NY",NY,518-893-6116,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-8386336,Never Done Farm,"Ilion, NY",NY,607-437-0892,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-4591875,Red Roan Ranch,"Cambridge, NY",NY,802-265-0702,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-6834841,Timber Tree Ranch,"Baldwinsville, NY",NY,315-575-1951,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-6447880,Traditions Equine Transport- Hotel and Airbnb,"Rushville, NY",NY,315-729-0946,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-667590,Wilkins Performance Horses,"Bath, NY",NY,607-661-9920,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-233897,ALUM CREEK BELOW DAM AREA,"LEWIS CENTER, OH",OH,740-548-6151,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Alum Creek Lake is located in Delaware County, Ohio, just minutes north of Columbus. The lake provides an ideal location for boating, fishing, camping, hiking and hunting. A special events permit must be obtained if the shelter is used for commercial purposes, large groups that need more than 1 shelter, or if open areas around the shelter will be utilized. Contact the Corps Office at 740-548-6151 for more information. Recreation
Alum Creek Lake is known as one the best fishing lakes in the state. A wide variety of fish including white, rock, small and largemouth bass, bluegill, white and black crappie, sunfish, channel catfish, muskie and saugeye thrive in the lake.This spacious day-use area is also a popular spot for water sports and swimming. A boat ramp, large swimming beach and marina are all located nearby.
Facilities
Alum Creek offers three group day-use picnic shelters in the Below Dam Area. Each shelter is accessible, can accommodate up to 100 guests and offers electric hookups. Drinking water, tables and grills are provided. Flush toilets and playgrounds are on-site and the area has great access to fishing. 
 
Individual sites with picnic tables and grills are scattered around the shelters and are available on a first come, first serve basis. 
 
At the Visitor Center you will find interactive exhibits, programs, and a 48 seat theater to  ensure that there is something for every member of the family.  The visitor center is located 1 mile East of the Below Dam Recreation Area and Picnic Shelters! A friendly staff,  maps and brochures are available to assist you at the Visitor Center.Natural Features
The lake is situated among gently rolling hills, where open meadows and wooded areas cover the shoreline. A variety of songbirds and waterfowl can be found in the area.
Nearby Attractions
Alum Creek State Park is adjacent, boasting a 3000-foot swimming beach, a marina with a variety of boat rentals and a large campground. Hiking, mountain biking and horse",,
ridb-248282,Alum Creek State Park,"Lewis Center, OH",OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,This recreation area is part of Alum Creek Lake,,
layover-3084495,Ashley Moores Stables,"Jefferson, OH",OH,440 576-8949,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
ridb-258504,Athens Ranger District - Athens Area,OH,OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Located 70 miles southeast of Columbus, Ohio, the Athens Unit of the Athens Ranger District is home to the Wayne National Forest Welcome Center. From here you can learn about all that the Wayne National Forest has to offer and plan your trip.",,
ridb-261312,Athens Ranger District - Marietta Area,OH,OH,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Located in Marrietta, OH, the Marietta Unit serves the southeastern parts of Ohio's Wayne National Forest.",,
layover-1676164,Bellawood Farm,"Canal Winchester, OH",OH,614-578-7809,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-7409379,Bit of Heaven Farm,"Granville, OH",OH,614-746-3969,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
layover-7604726,"CMA Endurance, LLC","Girard, OH",OH,503-930-6052,30A,Stalls|Corrals|Trails,0.0,0.0,60,0,0,False,False,False,False,False,"Horse layover facility. Call to verify availability, amenities, and pricing before arrival.",,
